bookkeeping,category,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,macroareas,markup_description,name,newick,pk
False,Spoken L1 Language,12,0,0,,180,14384,nld,dutc1256,"{""meds"": [[""569285"", ""long_grammar"", 1952, 560, ""A. P. De Bont 1952""], [""319872"", ""grammar"", 1891, 216, ""J. M. Hoogvliet 1891""], [""575643"", ""grammar_sketch"", 1840, 206, ""Olinger, Abb\u00e9 1840""], [""320617"", ""grammar_sketch"", 1625, 136, ""Christiaen van Heule 1625""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/nl""}, {""label"": null, ""url"": ""http://crubadan.org/languages/nl-BE""}, {""label"": null, ""url"": ""http://crubadan.org/languages/nl-NL""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Dutch_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/dutc1256""}, {""label"": ""Dutch (Brabantic)"", ""url"": ""https://wals.info/languoid/lect/wals_code_dbr""}, {""label"": ""Dutch (Limburg)"", ""url"": ""https://wals.info/languoid/lect/wals_code_dli""}, {""label"": ""Dutch"", ""url"": ""https://wals.info/languoid/lect/wals_code_dut""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q7411""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",52.0,language,5.0,Eurasia,,Dutch,"(('South Guelderish [sout2637]':1,('Bildts [bild1234]':1,'Nuclear South Hollandish [nucl1781]':1,'Town Frisian [town1239]':1)'South Hollandish [sout3293]':1,'Utrechts [utre1235]':1)'Central Northern Dutch [cent2352]':1,('Antwerps [antw1238]':1,'Brabants [brab1243]':1,'Oost-Vlaams [oost1241]':1)'Central Southern Dutch [cent2353]':1,'North Hollandish [nort2636]':1)'Dutch [dutc1256][nld]-l-':1",16989
False,Artificial Language,0,0,0,,148,148,dws,dutt1234,"{""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/dws""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",,language,,Eurasia,,Dutton World Speedwords,'Dutton World Speedwords [dutt1234][dws]-l-':1,727
False,Spoken L1 Language,0,0,0,,383,13273,dux,duun1242,"{""meds"": [[""41640"", ""grammar_sketch"", 1981, 0, ""DNAFLA, {} 1981""], [""127504"", ""wordlist_or_less"", 1912, 6, ""Delafosse, Maurice 1912""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q3914880""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Duun_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",10.9234,language,-5.85872,Africa,,Duungooma,'Duungooma [duun1242][dux]-l-':1,16137
False,Spoken L1 Language,0,0,0,,70,13809,dae,duup1238,"{""meds"": [[""99057"", ""wordlist_or_less"", 1944, 1, ""H. Baudelaire 1944""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q35263""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",8.55031,language,13.4544,Africa,,Duupa,'Duupa [duup1238][dae]-l-':1,16491
False,Pidgin,0,0,0,,425,1867,NOCODE_Duvle-Wano-Pidgin,duvl1238,"{""meds"": [[""77316"", ""wordlist_or_less"", 2010, 0, ""Harald Hammarstr\u00f6m and David Kamholz 2010""]], ""links"": [], ""ethnologue_comment"": null, ""iso_retirement"": null}",-3.013068,language,138.200358,Papunesia,,Duvle-Wano-Pidgin,'Duvle-Wano-Pidgin [duvl1238]-l-':1,3458
False,Spoken L1 Language,2,0,0,,344,1574,duv,duvl1242,"{""meds"": [[""301770"", ""wordlist_or_less"", 1997, 2, ""Duane A. Clouse 1997""], [""95108"", ""wordlist_or_less"", 1913, 1, ""Anonymous (Max Moszkowski) 1913""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q56364""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Duvle_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-3.21832,language,137.964,Papunesia,,Duvle,"('Eastern Duvle [east2501]':1,'Western Duvle [west2583]':1)'Duvle [duvl1242][duv]-l-':1",3185
False,Spoken L1 Language,0,0,0,,187,6355,dbp,duwa1244,"{""meds"": [[""8042"", ""phonology_or_text"", 1977, 25, ""Schuh, Russell Galen 1977""], [""66179"", ""wordlist_or_less"", 1854, 1, ""Koelle, Sigismund W. 1854""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q56301""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/%C6%8Auwai_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",12.803,language,11.3367,Africa,,Duwai,'Duwai [duwa1244][dbp]-l-':1,8998
False,Spoken L1 Language,0,0,0,,208,21496,gve,duwe1237,"{""meds"": [[""158598"", ""phonology_or_text"", 1989, 6, ""Holzknecht, Susanne 1989""], [""106236"", ""wordlist_or_less"", 1971, 1, ""Bruce A. Hooley 1971""]], ""links"": [{""label"": ""Duwet"", ""url"": ""http://endangeredlanguages.com/lang/2161""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q5317647""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Duwet_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-6.45752,language,146.841,Papunesia,,Duwet,'Duwet [duwe1237][gve]-l-':1,22808
False,Spoken L1 Language,3,0,0,,70,20871,nnu,dwan1238,"{""meds"": [[""153956"", ""grammar_sketch"", 2008, 506, ""Starwalt, Coleen 2008""], [""13861"", ""phonology_or_text"", 1975, 278, ""Rytz, Otto and J. W. Y. Awankwaah 1975""], [""137732"", ""phonology_or_text"", 1974, 0, ""Ansab, S.L. 1974""], [""557261"", ""wordlist_or_less"", 1960, 10, ""Rytz, Otto 1960""], [""477099"", ""wordlist_or_less"", 1911, 373, ""Migeod, F. W. H. 1911""], [""106819"", ""wordlist_or_less"", 1898, 4, ""Seidel, August 1898""]], ""links"": [{""label"": ""Dwang"", ""url"": ""http://endangeredlanguages.com/lang/4619""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q35258""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Dwang_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",7.70712,language,-0.43011,Africa,,Dwang,"('Bekye [beky1238]':1,'Kenyen [keny1276]':1,'Wiase [wias1238]':1)'Dwang [dwan1238][nnu]-l-':1",22391
False,Spoken L1 Language,3,0,0,,271,2838,dyy,dyaa1242,"{""meds"": [[""122621"", ""grammar"", 1991, 104, ""Elisabeth Patz 1991""], [""100915"", ""grammar_sketch"", 1978, 96, ""Elisabeth Patz 1978""], [""7112"", ""wordlist_or_less"", 1976, 47, ""Sutton, Peter J. 1976""], [""143928"", ""wordlist_or_less"", 1970, 4, ""R. M. W. Dixon 1970""], [""1435"", ""wordlist_or_less"", 1889, 0, ""Meston, Archibald 1889""]], ""links"": [{""label"": ""Djabugay"", ""url"": ""http://endangeredlanguages.com/lang/4118""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q2591320""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Djabugay_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/dyaa1242""}, {""label"": ""Djabugay"", ""url"": ""https://wals.info/languoid/lect/wals_code_dja""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-16.596,language,145.388,Australia,,Dyaabugay,"('Gulay {Dyaabugay} [gula1264]':1,'Njakali [njak1238]':1,'Nuclear Dyaabugay [nucl1336]':1)'Dyaabugay [dyaa1242][dyy]-l-':1",4606
False,Spoken L1 Language,0,0,0,,64,2068,dyb,dyab1238,"{""meds"": [[""52089"", ""wordlist_or_less"", 2006, 25, ""William McGregor 2006""], [""79126"", ""wordlist_or_less"", 1996, 22, ""MacGregor, William B. 1996""], [""3228"", ""wordlist_or_less"", 1953, 0, ""Worms, Ernest A. 1953""], [""6611"", ""wordlist_or_less"", 1938, 1, ""Worms, Ernest A. 1938""]], ""links"": [{""label"": ""Jabirr-Jabirr"", ""url"": ""http://endangeredlanguages.com/lang/4115""}, {""label"": ""Jabirr Jabirr"", ""url"": ""https://collection.aiatsis.gov.au/austlang/language/k8""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Jabirr_Jabirr_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/dyab1238""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q5285185""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-17.18653,language,122.52306,Australia,,Dyaberdyaber,'Dyaberdyaber [dyab1238][dyb]-l-':1,3682
False,Spoken L1 Language,0,0,0,,271,977,dyn,dyan1250,"{""meds"": [[""3076"", ""grammar_sketch"", 2000, 237, ""Lissarrague, Amanda 2000""], [""88259"", ""grammar_sketch"", 1966, 95, ""Nils M. Holmer 1966, 1967""], [""798"", ""grammar_sketch"", 1935, 1, ""Enright, Walter J. 1935""], [""6626"", ""wordlist_or_less"", 1904, 5, ""Mathews, Robert Hamilton 1904""], [""79740"", ""wordlist_or_less"", 1887, 4, ""Spencer, Charles 1887""]], ""links"": [{""label"": ""Dhanggati"", ""url"": ""http://endangeredlanguages.com/lang/4117""}, {""label"": ""Dhanggati / Dunghutti"", ""url"": ""https://collection.aiatsis.gov.au/austlang/language/e6""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Dhanggati_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/dyan1250""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q3913820""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-30.8469,language,152.602,Australia,,Dyangadi,'Dyangadi [dyan1250][dyn]-l-':1,2845
False,Spoken L1 Language,1,0,0,,70,10881,dya,dyan1251,"{""meds"": [[""314471"", ""grammar_sketch"", 1958, 73, ""Labouret, Henri 1958""], [""93210"", ""grammar_sketch"", 1920, 33, ""Haillot, Jean 1920""], [""8689"", ""wordlist_or_less"", 1904, 5, ""Delafosse, Maurice 1904""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q35340""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Dyan_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",10.8342,language,-3.59179,Africa,,Dyan,('Zanga [zang1250]':1)'Dyan [dyan1251][dya]-l-':1,13764
False,Spoken L1 Language,0,0,0,,187,14939,NOCODE_Dyarim,dyar1234,"{""meds"": [[""32741"", ""wordlist_or_less"", 2007, 19, ""Blench, Roger 2007""], [""32743"", ""wordlist_or_less"", 2005, 0, ""Blench, Roger 2005""], [""31172"", ""wordlist_or_less"", 1985, 2, ""Wente-Lukas, Renate 1985""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q52395140""}], ""ethnologue_comment"": {""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Dyarim, a Chadic language of the West Chadic Zaar group, is missing from E16/E17/E18/E19/E20/E21/E22/E23 (**hh:w:Blench:Dyarim**)."", ""isohid"": ""NOCODE_Dyarim""}, ""iso_retirement"": null}",10.03,language,9.065,Africa,,Dyarim,'Dyarim [dyar1234]-l-':1,17378
False,Spoken L1 Language,5,0,0,,271,271,dbl,dyir1250,"{""meds"": [[""118330"", ""long_grammar"", 1972, 444, ""R. M. W. Dixon 1972""], [""303245"", ""grammar"", 1971, 36, ""Dixon, R. M. W. 1971""], [""62632"", ""phonology_or_text"", 1968, 6, ""Dixon, R. M. W. 1968""], [""2680"", ""wordlist_or_less"", 1900, 2, ""Douglas, A. Douglas 1900""], [""1435"", ""wordlist_or_less"", 1889, 0, ""Meston, Archibald 1889""]], ""links"": [{""label"": ""Dyirbal"", ""url"": ""http://endangeredlanguages.com/lang/504""}, {""label"": ""Dyirbal / Jirrbal"", ""url"": ""https://collection.aiatsis.gov.au/austlang/language/y123""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Dyirbal_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/dyir1250""}, {""label"": ""Dyirbal"", ""url"": ""https://wals.info/languoid/lect/wals_code_dyi""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q35465""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-17.4516,language,145.544,Australia,,Dyirbal,"('Dyiru [dyir1251]':1,'Girramy [girr1240]':1,'Gulnguy [guln1239]':1,'Mamu [mamu1253]':1,'Ngadjan [ngad1260]':1)'Dyirbal [dyir1250][dbl]-l-':1",991
False,Spoken L1 Language,0,0,0,,64,2069,dyd,dyug1238,"{""meds"": [[""553745"", ""wordlist_or_less"", 1986, 14, ""Komei Hosokawa 1986""]], ""links"": [{""label"": ""Yawuru"", ""url"": ""http://endangeredlanguages.com/lang/3160""}, {""label"": ""Jugun"", ""url"": ""https://collection.aiatsis.gov.au/austlang/language/k2""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Djugun_dialect""}, {""label"": null, ""url"": ""https://phoible.org/languages/dyug1238""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q3913785""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-17.906,language,122.408,Australia,,Dyugun,'Dyugun [dyug1238][dyd]-l-':1,3684
False,Spoken L1 Language,3,0,0,,383,18418,dyu,dyul1238,"{""meds"": [[""115540"", ""long_grammar"", 1984, 1008, ""Coulibaly, Bakary 1984""], [""63616"", ""long_grammar"", 1968, 355, ""Long, Ronald W. and Diomande, Raoul S. 1968""], [""14373"", ""grammar"", 1929, 225, ""Delafosse, Maurice 1929""], [""40717"", ""grammar"", 1901, 0, ""Delafosse, Maurice 1901""], [""158009"", ""wordlist_or_less"", 1889, 1, ""Christaller, J. G. 1889/1890""], [""80002"", ""wordlist_or_less"", 1887, 5, ""Tautain, L. 1887""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/dyu""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Dyula_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/dyul1238""}, {""label"": ""Dyula"", ""url"": ""https://wals.info/languoid/lect/wals_code_dyu""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q32706""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",10.4536,language,-4.72007,Africa,,Dyula,"('Dioula Véhiculaire [diou1238]':1,'Kong Jula [kong1292]':1,'Tagboussikan [tagb1257]':1)'Dyula [dyul1238][dyu]-l-':1",20254
False,Spoken L1 Language,3,0,0,,70,13743,jen,dzaa1238,"{""meds"": [[""568935"", ""phonology_or_text"", 2018, 83, ""Peace Benson 2018""], [""37690"", ""wordlist_or_less"", 1931, 5, ""Meek, Charles K. 1931""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q35558""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Jen_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",9.26671,language,11.3884,Africa,,Dza,"('Jaule [jaul1239]':1,'Kaigama [kaig1239]':1,'Laredo [lare1247]':1)'Dza [dzaa1238][jen]-l-':1",16405
False,Spoken L1 Language,1,0,0,,337,12971,dzl,dzal1238,"{""meds"": [[""300914"", ""grammar_sketch"", 1986, 189, ""Lu, Shaozun 1986""], [""300962"", ""grammar_sketch"", 1980, 0, ""Sun, Hongkai and Lu, Shaozun and Zhang, Jichuan and Ouyang, Jueya 1980""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q56607""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Dzala_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/dzal1238""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",27.7855,language,91.374,Eurasia,,Dzalakha,('Khomakha [khom1239]':1)'Dzalakha [dzal1238][dzl]-l-':1,15874
False,Spoken L1 Language,4,0,0,,70,20592,dzn,dzan1238,"{""meds"": [[""148614"", ""wordlist_or_less"", 1956, 2, ""Hackett, Peter and van Bulck, Gaston [Vaast] 1956""], [""151958"", ""wordlist_or_less"", 1948, 1, ""de Boeck, L. B. 1948""]], ""links"": [{""label"": ""Dzando"", ""url"": ""http://endangeredlanguages.com/lang/4601""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q5319622""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Dzando_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",2.24195,language,19.0022,Africa,,Dzando,"('Lokay [loka1254]':1,'Maboko [mabo1238]':1,'Moliba [moli1246]':1,'Molunga [molu1244]':1)'Dzando [dzan1238][dzn]-l-':1",22111
False,Spoken L1 Language,0,0,0,,40,496,bpn,dzao1238,"{""meds"": [[""307830"", ""grammar"", 1990, 233, ""Zongqi Chao 1990""], [""302590"", ""phonology_or_text"", 1989, 301, ""Zongqi Chao and Yu, Weiwen 1989""], [""305929"", ""wordlist_or_less"", 1984, 12, ""Yu, Weiwen and Zongqi Chao 1984""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q3042189""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Dzao_Min_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",24.9754,language,112.326,Eurasia,,Dzao Min,'Dzao Min [dzao1238][bpn]-l-':1,2025
False,Spoken L1 Language,0,0,0,,70,18704,add,dzod1238,"{""meds"": [[""88272"", ""phonology_or_text"", 1980, 16, ""Voorhoeve, Jan 1980""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q35266""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Dzodinka_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",6.89005,language,10.7633,Africa,,Dzodinka,'Dzodinka [dzod1238][add]-l-':1,20428
False,Spoken L1 Language,3,0,0,,337,18203,dzo,dzon1239,"{""meds"": [[""570726"", ""long_grammar"", 2019, 719, ""Karma Tshering of Gasel\u00f4 and George van Driem 2019""], [""578491"", ""long_grammar"", 2018, 642, ""Watters, Stephen 2018""], [""90405"", ""long_grammar"", 1998, 504, ""van Driem, George 1998""], [""314400"", ""grammar_sketch"", 1997, 99, ""Dorji, C. T. 1997""], [""547797"", ""grammar_sketch"", 1909, 92, ""Quintin Byrne 1909""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/dz""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Dzongkha""}, {""label"": null, ""url"": ""https://phoible.org/languages/dzon1239""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q33081""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",27.410786,language,89.581604,Eurasia,,Dzongkha,"('Ha {Bhutan} [haaa1251]':1,'Northern Thimphu [nort2708]':1,'Wang-The [wang1287]':1)'Dzongkha [dzon1239][dzo]-l-':1",20128
False,Spoken L1 Language,2,0,0,,383,13273,dnn,dzuu1241,"{""meds"": [[""56300"", ""long_grammar"", 2007, 608, ""Solomiac, Paul 2007""], [""158169"", ""phonology_or_text"", 1998, 120, ""Traor\u00e9, Ali and Solomiac, Paul and Traor\u00e9, Fab\u00e9 1998""], [""14050"", ""wordlist_or_less"", 1967, 3, ""Morse, Mary Lynn 1967""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q10973260""}, {""label"": null, ""url"": ""https://phoible.org/languages/dzuu1241""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",11.3796,language,-4.92036,Africa,,Dzùùngoo,"('Kpango [kpan1247]':1,'Nuclear Dzùùngoo [dzuu1242]':1)'Dzùùngoo [dzuu1241][dnn]-l-':1",16139
False,Pidgin,0,0,0,,425,1857,NOCODE_Early-East-African-Pidgin-Arabic,earl1245,"{""meds"": [[""72144"", ""grammar_sketch"", 1908, 52, ""Jenkins, E.V. [Maj.] 1908""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q4913707""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Bimbashi_Arabic""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",,language,,Africa,,Early East African Pidgin Arabic,'Early East African Pidgin Arabic [earl1245]-l-':1,3441
False,Spoken L1 Language,0,0,0,,69,3719,ktv,east1236,"{""meds"": [[""549442"", ""long_grammar"", 1998, 314, ""Nguy\u00ean H\u0169u Ho\u00e0nh and Loi, Nguy\u00ean V\u0103n 1998""], [""150613"", ""grammar_sketch"", 1966, 15, ""Costello, Nancy A. 1966""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q22808951""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",15.8553,language,107.644,Eurasia,,Eastern Katu,'Eastern Katu [east1236][ktv]-l-':1,5554
False,Spoken L1 Language,5,0,0,,144,144,kee,east1472,"{""meds"": [[""59538"", ""grammar"", 1960, 193, ""Davis, Irvine Elwin 1960""], [""313126"", ""grammar_sketch"", 1959, 16, ""Fox, J. R. 1959""]], ""links"": [{""label"": ""Rio Grande Keresan"", ""url"": ""http://endangeredlanguages.com/lang/6511""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q15649021""}, {""label"": ""Keresan (Santa Ana)"", ""url"": ""https://wals.info/languoid/lect/wals_code_ksa""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",35.5216,language,-106.453,North America,,Eastern Keres,"('Cochiti [coch1273]':1,'San Felipe [sanf1260]':1,'Santa Ana [sant1426]':1,'Santo Domingo [sant1425]':1,'Zia {United States} [ziaa1251]':1)'Eastern Keres [east1472][kee]-l-':1",695
False,Spoken L1 Language,4,0,0,,180,16958,NOCODE_Eastphalian,east2290,"{""meds"": [[""318702"", ""grammar_sketch"", 1935, 215, ""Bischoff, Karl 1935""], [""318481"", ""grammar_sketch"", 1933, 78, ""L\u00f6fstedt, Ernst 1933""]], ""links"": [{""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Eastphalian_language""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q505687""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",52.117901,language,10.005723,Eurasia,,Eastphalian,"('Elbeostfälisch [elbe1234]':1,'Göttingen-Grubenhagensch [gott1235]':1,'Heideostfälisch [heid1234]':1,'Kernostfälisch [kern1234]':1)'Eastphalian [east2290]-l-':1",19183
False,Spoken L1 Language,10,0,0,,180,14377,ydd,east2295,"{""meds"": [[""321174"", ""long_grammar"", 2010, 724, ""Annick Prime-Margulis and Nadia D\u00e9han-Rotschild 2010""], [""320615"", ""long_grammar"", 2001, 525, ""S. A. Sandler 2001""], [""319202"", ""long_grammar"", 1992, 410, ""Uriel Weinreich 1992""], [""578820"", ""long_grammar"", 1978, 405, ""Yudel, Mark 1978""], [""574801"", ""long_grammar"", 1927, 322, ""Jacob R. Mazin and S. de Woolf 1927""], [""322488"", ""grammar"", 1926, 236, ""Zaretski, Ayzik 1926""], [""325702"", ""grammar_sketch"", 1924, 322, ""Mieses, Matthias 1924""], [""320150"", ""grammar_sketch"", 1915, 25, ""Heinrich Loewe 1915""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/ydd""}, {""label"": ""Eastern Yiddish"", ""url"": ""http://endangeredlanguages.com/lang/3211""}, {""label"": null, ""url"": ""https://phoible.org/languages/east2295""}, {""label"": ""Yiddish (Bessarabian)"", ""url"": ""https://wals.info/languoid/lect/wals_code_ydb""}, {""label"": ""Yiddish (Lodz)"", ""url"": ""https://wals.info/languoid/lect/wals_code_ydl""}, {""label"": ""Yiddish (Lithuanian)"", ""url"": ""https://wals.info/languoid/lect/wals_code_ylt""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q12953980""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",51.75,language,19.42,Eurasia,,Eastern Yiddish,"(('Lodz Yiddish [lodz1235]':1,'Poylish [poyl1235]':1,'Western Galician Yiddish [west2899]':1)'Mideastern Yiddish [mide1238]':1,('Litvish [litv1235]':1,'Northern Ukraine Yiddish [nort3297]':1)'Northeastern Yiddish [nort2632]':1,('Bessarabian Yiddish [bess1237]':1,'Ukrainish [ukra1254]':1)'Southeastern Yiddish [sout2630]':1)'Eastern Yiddish [east2295][ydd]-l-':1",16972
